blues,"[[0.3783852  0.41278234 0.36401302 ... 1.         1.         1.        ]
 [0.17917775 0.07803345 0.04770578 ... 0.15308073 0.14296854 0.23262413]
 [0.36562592 0.20788169 0.14608756 ... 0.04240188 0.03474159 0.08489163]
 ...
 [0.26105824 0.07701949 0.02472012 ... 0.11180057 0.07242853 0.10410247]
 [1.         0.8118062  0.45612216 ... 0.13053612 0.09372924 0.15434502]
 [0.8137495  1.         1.         ... 0.33634558 0.36100155 0.4991298 ]]"
blues,"[[0.2132709  0.05706377 0.02325402 ... 0.06738691 0.11750463 0.22568144]
 [0.21604379 0.16108632 0.16919489 ... 0.25790372 0.31117427 0.38416657]
 [0.4297993  0.3935933  0.37132695 ... 0.5662669  0.6687261  0.7007997 ]
 ...
 [0.42736664 0.07709551 0.01626284 ... 0.10823339 0.11279488 0.17135929]
 [0.34838927 0.179034   0.18977861 ... 0.12957653 0.24797441 0.33026427]
 [0.43010235 0.2556339  0.17671639 ... 0.03872684 0.1421204  0.2747093 ]]"
blues,"[[1.         1.         1.         ... 0.1728853  0.22926418 0.40356007]
 [0.9499754  0.7030588  0.2913935  ... 0.29929668 0.3975522  0.58898544]
 [0.07317448 0.02267475 0.00621055 ... 0.039477   0.0404137  0.07290576]
 ...
 [0.04877014 0.047077   0.09709755 ... 0.02006391 0.02769702 0.10753713]
 [0.02261793 0.01329642 0.0366401  ... 0.053043   0.03907462 0.12085693]
 [0.05743746 0.05416065 0.31658417 ... 0.07089465 0.05558955 0.14204429]]"
blues,"[[0.58929265 0.30484328 0.13231021 ... 0.13089442 0.15615457 0.52574164]
 [0.3924476  0.34297833 0.35022235 ... 0.317081   0.15888138 0.34020013]
 [0.26950565 0.41641885 0.5885902  ... 0.6716258  0.18908285 0.16117024]
 ...
 [0.3515946  0.37194586 0.6857782  ... 0.3939119  0.31446663 0.43960953]
 [0.79921174 1.         1.         ... 1.         1.         1.        ]
 [1.         0.8499136  0.5899985  ... 0.490233   0.5438638  0.74689555]]"
blues,"[[0.57855606 0.64135236 0.6974866  ... 0.00443155 0.00238382 0.00772955]
 [0.27985942 0.21101359 0.25748423 ... 0.00328297 0.00137645 0.00407656]
 [0.10052476 0.04964365 0.0458684  ... 0.00262727 0.00167119 0.00376588]
 ...
 [0.09158683 0.1725236  0.15918136 ... 0.73959875 0.473924   0.49619913]
 [0.06723598 0.10840683 0.3006258  ... 1.         1.         1.        ]
 [0.18657735 0.1644024  0.25734526 ... 0.06366239 0.09952474 0.14282359]]"
blues,"[[0.43706468 0.1415041  0.08801319 ... 0.08634251 0.14387201 0.24140765]
 [0.15290149 0.02371193 0.02274514 ... 0.3498326  0.40901694 0.14392436]
 [0.09226194 0.01791182 0.0221049  ... 1.         0.46213713 0.15513945]
 ...
 [0.22731028 0.2579492  0.3413278  ... 0.10384505 0.21753405 0.16920134]
 [0.8942229  1.         1.         ... 0.10967959 0.20348123 0.14552218]
 [1.         0.6147041  0.3483412  ... 0.13187535 0.18263322 0.27704686]]"
blues,"[[0.21305524 0.15306643 0.06616597 ... 0.01020226 0.0073273  0.01322391]
 [0.38208848 0.21211371 0.10850641 ... 0.01011063 0.01029082 0.01711652]
 [1.         0.7646717  0.42068344 ... 0.00999689 0.014839   0.01534539]
 ...
 [0.3735612  0.41382566 0.19898771 ... 1.         1.         1.        ]
 [0.17084852 0.3069164  0.35348457 ... 0.09219934 0.08646382 0.10472018]
 [0.20750621 0.17727338 0.20024979 ... 0.04054926 0.02054324 0.016859  ]]"
blues,"[[0.35375732 0.23050934 0.11735079 ... 0.0333547  0.0429295  0.16084507]
 [0.45879504 0.2294329  0.09526212 ... 0.3730323  0.24533957 0.34732512]
 [0.49609852 0.17528479 0.06777532 ... 1.         0.83653766 0.47616   ]
 ...
 [1.         0.37281498 1.         ... 0.4510363  0.1542277  0.0608537 ]
 [0.5821624  0.37465337 0.6175663  ... 0.12750562 0.13592908 0.08649936]
 [0.4353337  0.24935734 0.20573373 ... 0.01873444 0.02618923 0.10075774]]"
blues,"[[0.727809   0.36580905 0.30146247 ... 0.00355874 0.01929394 0.07349212]
 [0.28550982 0.05111062 0.0207236  ... 0.00882199 0.08063988 0.23109694]
 [0.33150345 0.14379445 0.08164958 ... 0.16809508 0.56361985 0.87827814]
 ...
 [0.72367024 0.7661553  0.4759613  ... 0.07201054 0.10219394 0.06162653]
 [0.52178013 0.6613737  0.5649103  ... 0.11813546 0.11183118 0.04722837]
 [1.         1.         1.         ... 0.01600659 0.01807591 0.04046951]]"
blues,"[[1.         0.9824393  1.         ... 0.2958766  0.60715514 0.73670167]
 [0.6626135  0.69356596 0.8864228  ... 0.3415495  0.5836557  1.        ]
 [0.43080845 0.47333983 0.6292652  ... 0.39341792 0.6723382  0.83357966]
 ...
 [0.81249124 0.84820235 0.43007022 ... 0.21519709 0.26302874 0.29268256]
 [0.61269623 0.28923535 0.10560386 ... 0.10665595 0.09865211 0.12339386]
 [0.7283589  0.40236726 0.15182444 ... 0.05118407 0.07164196 0.13691084]]"
blues,"[[0.5283767  0.46376905 1.         ... 0.00431039 0.00208388 0.00575016]
 [0.27933913 0.4345588  0.5996078  ... 0.18002819 0.18361007 0.2194269 ]
 [0.27789074 0.37942803 0.60275817 ... 1.         1.         1.        ]
 ...
 [0.87273335 0.7864162  0.5418559  ... 0.03355636 0.02839286 0.04031815]
 [1.         1.         0.5121726  ... 0.00936633 0.0058984  0.00855929]
 [0.78547406 0.52201086 0.8937382  ... 0.00902888 0.00578368 0.00780543]]"
blues,"[[0.096629   0.02262403 0.01454579 ... 0.15120618 0.1495655  0.22968197]
 [0.13626863 0.0562926  0.03572791 ... 0.2461523  0.32801977 0.40235195]
 [0.13962051 0.11237969 0.11225928 ... 0.50209737 0.7492498  0.77318186]
 ...
 [0.6994779  0.4500458  0.37655482 ... 1.         0.74126214 0.62015843]
 [0.25432417 0.06323526 0.03571133 ... 0.2285932  0.18822236 0.19629915]
 [0.11128335 0.01874435 0.01389533 ... 0.07971111 0.05835257 0.09913193]]"
blues,"[[0.4936014  0.5971124  1.         ... 0.39368883 0.4255409  0.4804701 ]
 [1.         1.         0.8022508  ... 0.26394492 0.36123633 0.4606524 ]
 [0.39697635 0.23582475 0.13613124 ... 0.19409432 0.3219419  0.4379426 ]
 ...
 [0.08153827 0.02863148 0.00902342 ... 0.1906731  0.25010613 0.28171554]
 [0.01473842 0.0045684  0.01748992 ... 0.21618862 0.30179065 0.3387302 ]
 [0.06439567 0.05209826 0.19408283 ... 0.28522763 0.3592239  0.41572896]]"
blues,"[[1.         1.         1.         ... 0.4401043  0.27953437 0.37753183]
 [0.34423706 0.2989194  0.29218128 ... 1.         1.         1.        ]
 [0.07197132 0.04738561 0.11165878 ... 0.43160984 0.37300172 0.44373897]
 ...
 [0.0639416  0.02891651 0.02567133 ... 0.26932797 0.49521804 0.7804799 ]
 [0.2666001  0.16136633 0.10429368 ... 0.27227253 0.34496677 0.54066175]
 [0.693706   0.50651526 0.5283463  ... 0.13888834 0.07697146 0.12315299]]"
blues,"[[0.6920723  0.58387285 0.3698674  ... 0.16195217 0.12435357 0.20718215]
 [0.49304608 0.16017608 0.08318005 ... 0.06993717 0.06449062 0.12436029]
 [0.67209804 0.09800182 0.02073487 ... 0.03093661 0.02408943 0.06747264]
 ...
 [0.42442855 0.2706741  0.20804371 ... 0.26770175 0.32117775 0.4532323 ]
 [0.62959355 0.72507864 0.38133532 ... 1.         1.         1.        ]
 [1.         1.         0.45303705 ... 0.6208013  0.45992154 0.5894396 ]]"
blues,"[[0.08709572 0.06785499 0.05078206 ... 0.29799685 0.11362748 0.13404934]
 [0.05768621 0.03169476 0.03248562 ... 0.43266764 0.32827216 0.32691112]
 [0.0793182  0.05173247 0.05994035 ... 0.42094925 0.43747047 0.36608306]
 ...
 [0.46878508 0.2717876  0.22600035 ... 0.5259466  0.54570836 0.65541995]
 [0.64781606 0.581229   0.57304275 ... 1.         1.         1.        ]
 [0.19176055 0.12830186 0.10688954 ... 0.46331173 0.41772842 0.39321533]]"
blues,"[[9.3996060e-01 6.9376427e-01 5.9542900e-01 ... 2.8024061e-02
  3.9024293e-02 4.2670250e-02]
 [6.6198581e-01 3.1801164e-01 2.4194679e-01 ... 4.5201014e-04
  8.4921165e-04 9.3208682e-03]
 [3.9749026e-01 6.8762980e-02 4.2772766e-02 ... 2.6581858e-04
  5.5870973e-04 6.5300819e-03]
 ...
 [5.0360441e-01 3.0056080e-01 2.4299385e-01 ... 4.9494281e-02
  4.2274922e-02 1.2848911e-01]
 [7.9056078e-01 7.2063577e-01 6.9478172e-01 ... 1.0000000e+00
  1.0000000e+00 1.0000000e+00]
 [1.0000000e+00 1.0000000e+00 1.0000000e+00 ... 8.3305526e-01
  9.8311704e-01 6.9002318e-01]]"
blues,"[[0.03939533 0.05783989 0.08327854 ... 0.06164914 0.05038985 0.0412987 ]
 [0.04648626 0.02153702 0.01029091 ... 0.08214373 0.08621915 0.13582887]
 [0.12234136 0.04450716 0.02652333 ... 0.09121464 0.09340139 0.13137145]
 ...
 [0.05757689 0.0316519  0.01552612 ... 0.32874322 0.24235544 0.26901636]
 [0.20468166 0.18667729 0.10811716 ... 0.5274288  0.2167094  0.17635366]
 [0.3122837  0.4596785  0.49833256 ... 0.74039143 0.33581468 0.19320226]]"
blues,"[[0.06985559 0.0330833  0.033224   ... 0.8770372  0.22733991 0.20227693]
 [0.11346238 0.06106908 0.02617265 ... 0.41795564 0.4484705  0.38625094]
 [0.13720793 0.09252699 0.06120026 ... 0.8288612  0.8668761  0.66561836]
 ...
 [0.04986417 0.05411736 0.11349388 ... 0.25017813 0.49553284 0.4773777 ]
 [0.19667576 0.10900073 0.03643015 ... 0.8369955  0.953834   0.8174892 ]
 [0.45390865 0.32688874 0.18867247 ... 1.         0.2940924  0.32958907]]"
blues,"[[0.41292655 0.16648953 0.15141737 ... 0.07647539 0.01233447 0.02291331]
 [0.7744396  0.6395761  0.63111794 ... 0.10577205 0.01594213 0.03910793]
 [1.         1.         1.         ... 0.17674431 0.0779485  0.07466765]
 ...
 [0.827536   0.43879429 0.4080552  ... 0.1211441  0.01276554 0.00629907]
 [0.45362207 0.14430173 0.09365008 ... 0.10043335 0.01072637 0.00638514]
 [0.2292873  0.04471919 0.03687561 ... 0.05207999 0.00642754 0.00594118]]"
blues,"[[1.         0.4057453  0.15492731 ... 1.         1.         0.9177589 ]
 [0.7303207  0.23033305 0.07183129 ... 0.2928835  0.22866556 0.22176848]
 [0.65986055 0.15783966 0.04530125 ... 0.00650329 0.01200414 0.10329892]
 ...
 [0.28293672 0.15001798 0.04614155 ... 0.15654333 0.16552705 0.36587474]
 [0.56564575 0.2055577  0.05191549 ... 0.05346084 0.07872197 0.5279359 ]
 [0.81065    0.31698588 0.10180684 ... 0.1446137  0.31557834 0.92131186]]"
blues,"[[0.31013346 0.11148013 0.06791487 ... 0.06614079 0.04775653 0.11181065]
 [0.17164429 0.07438114 0.18017514 ... 0.34031305 0.26898807 0.41202977]
 [0.2571261  0.30919588 0.7291552  ... 1.         0.9116029  0.7669395 ]
 ...
 [0.6620141  0.9729919  1.         ... 0.48316854 0.6921177  1.        ]
 [0.9003341  1.         0.82216305 ... 0.16928193 0.30918393 0.45608348]
 [0.7338468  0.48770967 0.19157189 ... 0.03310831 0.03617613 0.07361087]]"
blues,"[[0.28448498 0.14532268 0.08556072 ... 0.02365043 0.02164551 0.04590067]
 [0.05825078 0.00967249 0.00801204 ... 0.00173789 0.00586939 0.02647856]
 [0.03281888 0.00684967 0.00283776 ... 0.02144077 0.05885    0.0877215 ]
 ...
 [0.30938137 0.13022076 0.21831778 ... 0.12921126 0.16182593 0.25742218]
 [1.         0.9761107  1.         ... 1.         1.         1.        ]
 [0.9866377  1.         0.69392633 ... 0.55709577 0.5003655  0.47692436]]"
blues,"[[0.16007698 0.14693032 0.13713033 ... 0.45883656 1.         1.        ]
 [0.17877552 0.10278834 0.09966394 ... 0.0312345  0.14423908 0.50494397]
 [0.25327897 0.0733119  0.18066412 ... 0.00404147 0.00629946 0.06136706]
 ...
 [0.4347043  0.12361039 0.06514445 ... 0.09696908 0.0212951  0.054588  ]
 [0.7002058  0.45624444 0.26536185 ... 0.4918764  0.0892054  0.05380047]
 [0.4184477  0.3312197  0.22353409 ... 1.         0.7756476  0.30658966]]"
blues,"[[0.08218814 0.13297634 0.30972618 ... 0.2120891  0.04788161 0.04248962]
 [0.10514352 0.16567127 0.69711334 ... 0.34906772 0.17185032 0.16437742]
 [0.15059298 0.3139884  1.         ... 0.5902643  0.46488056 0.44992158]
 ...
 [1.         1.         0.27797765 ... 0.1793601  0.07760044 0.09833476]
 [0.56463706 0.5183691  0.26625732 ... 0.22528304 0.05503855 0.0411773 ]
 [0.18840098 0.16427855 0.14461449 ... 0.2262284  0.04113225 0.03568423]]"
blues,"[[0.034775   0.00451716 0.00172241 ... 0.04618761 0.02674198 0.04904254]
 [0.04446789 0.01490873 0.01166618 ... 0.21322103 0.09152646 0.06843015]
 [0.09414708 0.05481383 0.05270173 ... 0.9143796  0.52329093 0.37183744]
 ...
 [0.06534106 0.0205591  0.01551158 ... 0.16709955 0.1921667  0.36071718]
 [0.10231487 0.05737185 0.04700232 ... 0.34472036 0.33909228 0.36683807]
 [0.08031832 0.02996257 0.01877816 ... 0.09659623 0.08485063 0.13973482]]"
blues,"[[0.14046362 0.06401208 0.0542919  ... 1.         1.         0.8587092 ]
 [0.24001773 0.10464864 0.12062427 ... 0.6150326  0.7722557  0.83079934]
 [0.35935408 0.192422   0.13410544 ... 0.04020084 0.07174131 0.1856291 ]
 ...
 [0.0870859  0.04693354 0.03848584 ... 0.00467584 0.00594065 0.02661973]
 [0.06497951 0.01937772 0.01027005 ... 0.00780049 0.00825918 0.02079859]
 [0.08296262 0.03677602 0.01749047 ... 0.17621413 0.19179721 0.21042208]]"
blues,"[[1.         1.         1.         ... 0.02838621 0.21207465 0.7603645 ]
 [0.37677583 0.22123697 0.18472792 ... 0.01456026 0.01554345 0.0847665 ]
 [0.08305908 0.01110323 0.00548631 ... 0.05533576 0.00986813 0.01695825]
 ...
 [0.19539456 0.06256913 0.02391227 ... 0.06629744 0.05815194 0.02549663]
 [0.23908529 0.09135238 0.02834968 ... 0.20782892 0.8204292  0.27377236]
 [0.35618863 0.2732834  0.21737717 ... 0.228504   1.         1.        ]]"
blues,"[[0.3889441  0.17868866 0.08380096 ... 0.0077417  0.00837864 0.02044293]
 [0.5642948  0.4944006  0.33980426 ... 0.01601186 0.01556506 0.0427932 ]
 [0.7368645  0.60114294 0.4566848  ... 0.2552019  0.26559743 0.3656902 ]
 ...
 [0.47106582 0.36273542 0.41010603 ... 0.07535417 0.08154181 0.10432097]
 [1.         1.         1.         ... 0.35942134 0.3834961  0.42214322]
 [0.70735383 0.43433288 0.28425467 ... 0.08867706 0.10473099 0.12297094]]"
blues,"[[0.57759684 0.6808641  0.95845455 ... 0.13036975 0.11549683 0.18102227]
 [0.19734105 0.10345794 0.16127947 ... 0.26657054 0.22972491 0.26210013]
 [0.08774843 0.01766468 0.01228521 ... 0.15748112 0.14958896 0.1691542 ]
 ...
 [0.05667476 0.02078317 0.01328594 ... 0.0010183  0.00120415 0.02937965]
 [0.24040431 0.15896271 0.10172746 ... 0.00222066 0.00218853 0.02775939]
 [0.5869903  0.72507805 0.7362906  ... 0.0335499  0.03438688 0.08185287]]"
blues,"[[0.7967723  0.6837544  0.5524327  ... 0.2802147  0.3885918  0.55213135]
 [0.94359833 0.946856   0.9982584  ... 1.         0.8922846  0.77879107]
 [0.47477514 0.55029815 0.4479376  ... 0.87039167 1.         0.89504194]
 ...
 [1.         0.9178607  0.42718315 ... 0.43298694 0.34394482 0.58078295]
 [0.87985086 0.76448965 0.24911438 ... 0.0883937  0.1000303  0.27410904]
 [0.57201964 0.78211397 0.53783447 ... 0.12529834 0.12660676 0.3104738 ]]"
blues,"[[0.6559319  0.35330284 0.21894951 ... 0.0607186  0.04983908 0.06746123]
 [0.46855727 0.16355199 0.10899691 ... 0.1284109  0.07172995 0.10947195]
 [0.5357313  0.23858231 0.26352856 ... 0.7590113  0.6260218  0.62406063]
 ...
 [0.72173274 0.56645256 0.4514544  ... 0.15097347 0.12679875 0.10491099]
 [1.         1.         1.         ... 0.23572537 0.19724405 0.20176645]
 [0.8168516  0.66610485 0.6164423  ... 0.10852736 0.08101649 0.08800082]]"
blues,"[[0.53206164 0.4225054  0.27116328 ... 0.7388544  0.75860864 0.6899313 ]
 [0.67553025 0.5866559  0.4941775  ... 0.48383155 0.5590982  0.64291567]
 [0.9472635  0.6717283  0.46478692 ... 0.16079961 0.1959493  0.28845036]
 ...
 [0.59684676 0.21542852 0.17623766 ... 0.91216433 0.90574723 0.9381155 ]
 [0.49529973 0.23786831 0.10874127 ... 1.         1.         1.        ]
 [0.6123244  0.39705196 0.20018852 ... 0.77706593 0.77056396 0.7349937 ]]"
blues,"[[0.83476156 0.5123277  0.43670046 ... 1.         1.         1.        ]
 [0.6190525  0.42923614 0.370039   ... 0.07924108 0.07311869 0.06404911]
 [0.3160681  0.19904496 0.24714385 ... 0.04165749 0.04766215 0.05537921]
 ...
 [0.6028828  0.44933033 0.35370198 ... 0.21386398 0.23128404 0.24703953]
 [0.38726676 0.3479384  0.32868356 ... 0.09593535 0.0497469  0.10566635]
 [0.52854514 0.33966273 0.27592027 ... 0.6177488  0.4697631  0.72998506]]"
blues,"[[0.28844953 0.11785141 0.06642817 ... 0.54242724 0.22689284 0.44080397]
 [0.4212365  0.18186459 0.13690612 ... 0.41956666 0.561494   0.7595799 ]
 [0.6199292  0.45842433 0.48078486 ... 0.43662304 1.         1.        ]
 ...
 [0.5292745  0.4285697  0.729422   ... 0.8113616  0.19260287 0.15820879]
 [0.18973738 0.12318277 0.11321889 ... 1.         0.27454695 0.23378155]
 [0.2207173  0.08956797 0.04488955 ... 0.6980925  0.18532473 0.27472582]]"
blues,"[[1.         1.         0.7820534  ... 0.9776159  0.88855207 0.62188035]
 [0.9603807  0.76792186 0.6014045  ... 0.4563633  0.35657504 0.26914617]
 [0.6630973  0.55226964 0.4313949  ... 0.13738912 0.09395821 0.12369683]
 ...
 [0.94780695 0.9366812  0.9890459  ... 0.24382497 0.23878655 0.33986196]
 [0.83990026 0.8939874  0.77971905 ... 0.7616935  0.8865554  1.        ]
 [0.7372583  0.9064484  0.75450706 ... 1.         1.         0.87822884]]"
blues,"[[0.20209107 0.06255829 0.04613613 ... 0.27287453 0.8407843  0.5906964 ]
 [0.4129221  0.18112709 0.09443767 ... 0.24704109 0.5286805  0.6001062 ]
 [0.7210403  0.5738463  0.49748257 ... 0.16283172 0.27173933 0.3864692 ]
 ...
 [0.07908419 0.02166    0.02241435 ... 0.54776406 0.5934974  0.9452163 ]
 [0.12968001 0.06287166 0.06289487 ... 0.38798976 0.95083904 0.5517548 ]
 [0.15069509 0.05447629 0.04695408 ... 0.29636964 0.6354886  0.2988755 ]]"
blues,"[[0.80991215 0.625268   0.56470704 ... 0.39347684 0.41294947 0.29991204]
 [1.         1.         1.         ... 1.         1.         0.5355997 ]
 [0.8179056  0.59207016 0.53731567 ... 0.38114417 0.45521295 0.3921688 ]
 ...
 [0.40352562 0.14894208 0.07674715 ... 0.12557857 0.29317945 0.27261904]
 [0.43661252 0.13768135 0.09009863 ... 0.52831435 0.9334365  1.        ]
 [0.5808757  0.32051784 0.27012056 ... 0.37090048 0.40369067 0.5001476 ]]"
blues,"[[0.03718922 0.0933358  0.71932024 ... 1.         1.         1.        ]
 [0.05890244 0.11113267 0.72589636 ... 0.6386485  0.61614054 0.8289813 ]
 [0.32253987 0.5598155  1.         ... 0.27864623 0.20965856 0.3635636 ]
 ...
 [0.15982065 0.16082898 0.29633063 ... 0.1754917  0.16989526 0.47102016]
 [0.11021105 0.16985008 0.32781783 ... 0.06589393 0.04447955 0.1900822 ]
 [0.04935408 0.10419059 0.40795442 ... 0.29431322 0.29813233 0.44138494]]"
blues,"[[0.8560484  0.8067455  0.9929729  ... 0.74843454 0.9331307  0.6722476 ]
 [1.         1.         1.         ... 0.21594971 0.26284376 0.2690595 ]
 [0.34385043 0.21157385 0.28834563 ... 0.5080139  0.6572683  0.48658082]
 ...
 [0.0278796  0.02389297 0.02429307 ... 0.7405519  0.4971241  0.17598806]
 [0.0623863  0.02490761 0.01628353 ... 0.32993641 0.24598859 0.13042258]
 [0.2663981  0.09269927 0.14127865 ... 1.         0.75121117 0.36380145]]"
blues,"[[0.1590077  0.09031525 0.06776747 ... 0.55469716 1.         0.2776106 ]
 [0.08856855 0.04223077 0.03004645 ... 0.69885176 0.73238736 0.48325625]
 [0.09929253 0.04771384 0.03596804 ... 1.         0.49790615 0.5085939 ]
 ...
 [0.09863274 0.05574885 0.0355609  ... 0.7954585  0.54894215 0.76780885]
 [0.10464238 0.04714048 0.03793875 ... 0.9791091  0.7868137  1.        ]
 [0.24554132 0.1895052  0.14633454 ... 0.35851952 0.77136505 0.39607498]]"
blues,"[[0.6162788  0.42342094 0.50057274 ... 0.41474    0.33670253 0.4278968 ]
 [0.30375502 0.15344025 0.1637163  ... 0.93271387 1.         1.        ]
 [0.32558274 0.22159538 0.23106788 ... 0.52475953 0.5779846  0.6715163 ]
 ...
 [0.12590598 0.09757426 0.07949097 ... 0.3502618  0.43652445 0.41391122]
 [0.46546724 0.44575882 0.37996638 ... 0.13166945 0.09246659 0.10511315]
 [0.9462555  1.         1.         ... 0.17809075 0.11929215 0.12793623]]"
blues,"[[0.5481656  0.4514406  0.50330734 ... 0.98099184 1.         1.        ]
 [0.3316337  0.22784844 0.29863045 ... 1.         0.83820164 0.70299304]
 [0.20019507 0.14651074 0.16221753 ... 0.9189285  0.5481858  0.36747643]
 ...
 [1.         0.6644122  0.40214705 ... 0.21890104 0.10601198 0.135853  ]
 [0.8873923  1.         1.         ... 0.24554701 0.14129578 0.128484  ]
 [0.575121   0.48476335 0.39625168 ... 0.25955823 0.20408459 0.28109232]]"
blues,"[[0.07972734 0.06678309 0.06729573 ... 0.28561008 0.17855985 0.2829446 ]
 [0.4504172  0.88594073 0.9420439  ... 0.6172144  0.31981477 0.27855152]
 [0.5369097  1.         1.         ... 0.36896843 0.2750254  0.27085504]
 ...
 [0.26379275 0.16891725 0.04503328 ... 0.27529383 0.36461014 0.30552313]
 [0.03603583 0.02224465 0.01851166 ... 0.18700384 0.18972439 0.15300187]
 [0.07656571 0.06919344 0.0572307  ... 0.17240809 0.16406718 0.17289637]]"
